node,scale,throughput,load,collision,lost
8,0.0042,112280.14,623505.11,100,0
9,0.0042,127949.72,623505.11,98.979592,0
0,0.0042,88268.336,623505.11,94.871795,0
1,0.0042,-4622.6193,623505.11,90,0
2,0.0042,53071.904,623505.11,100,0
3,0.0042,11246.339,623505.11,91.044776,0
4,0.0042,43464.832,623505.11,100,0
5,0.0042,47972,623505.11,99.090909,0
6,0.0042,72542.207,623505.11,96.666667,0
7,0.0042,39756.878,623505.11,69.69697,0
8,0.0042,46318.612,623505.11,100,0
9,0.0042,71016.27,623505.11,96.666667,0
0,0.0042,92878.516,623505.11,93.846154,0
1,0.0042,-4906.1805,623505.11,86.666667,0
2,0.0042,73435.045,623505.11,100,0
3,0.0042,77957.068,623505.11,97.849462,0
4,0.0042,28915.677,623505.11,97.802198,0
5,0.0042,29339.754,623505.11,100,0
6,0.0042,26277.198,623505.11,100,0
7,0.0042,11739.08,623505.11,89.655172,0
8,0.0042,145723,623505.11,100,0
9,0.0042,91643.281,623505.11,100,0
0,0.0042,67843.845,623505.11,92.063492,0
1,0.0042,5292.7631,623505.11,88.709677,0
2,0.0042,27200.868,623505.11,100,0
3,0.0042,70005.446,623505.11,97.802198,0
4,0.0042,4683.7181,623505.11,100,0
5,0.0042,64997.503,623505.11,100,0
6,0.0042,130033.81,623505.11,96.202532,0
7,0.0042,35553.678,623505.11,79.069767,0
8,0.0042,57671.984,623505.11,100,0
9,0.0042,200661.48,623505.11,97.321429,0
0,0.0042,34208.462,623505.11,78.947368,0
1,0.0042,47025.117,623505.11,84,0
2,0.0042,36969.083,623505.11,98.148148,0
3,0.0042,77219.922,623505.11,92,0
4,0.0042,30191.137,623505.11,96.629213,0
5,0.0042,61036.929,623505.11,100,0
6,0.0042,77222.367,623505.11,97.938144,0
7,0.0042,115215.11,623505.11,87.931034,0
8,0.0042,57583.488,623505.11,99.186992,0
9,0.0042,133663.72,623505.11,99.107143,0
0,0.0042,34973.923,623505.11,88.461538,0
1,0.0042,19142.876,623505.11,88.888889,0
2,0.0042,46025.935,623505.11,99.019608,0
3,0.0042,93104.442,623505.11,97.590361,0
4,0.0042,1895.4692,623505.11,97.647059,0
5,0.0042,84969.021,623505.11,100,0
6,0.0042,30862.181,623505.11,98.876404,0
7,0.0042,80160.106,623505.11,98.113208,0
8,0.0042,66497.631,623505.11,100,0
9,0.0042,109046.62,623505.11,100,0
0,0.0042,135306.79,623505.11,91.304348,0
1,0.0042,-6549.8908,623505.11,79.245283,0
2,0.0042,23686.95,623505.11,95.762712,0
3,0.0042,50027.003,623505.11,96.551724,0
4,0.0042,39762.302,623505.11,98.888889,0
5,0.0042,46220.646,623505.11,100,0
6,0.0042,73239.804,623505.11,95.833333,0
7,0.0042,10316.11,623505.11,82.142857,0
8,0.0042,74224.893,623505.11,97.674419,0
9,0.0042,88199.498,623505.11,99.159664,0
0,0.0042,55005.571,623505.11,86.792453,0
1,0.0042,9908.8454,623505.11,92.307692,0
2,0.0042,103444.7,623505.11,100,0
3,0.0042,90973.597,623505.11,97.222222,0
4,0.0042,29520.726,623505.11,100,0
5,0.0042,114638.6,623505.11,100,0
6,0.0042,79632.001,623505.11,97.619048,0
7,0.0042,5599.6598,623505.11,80.769231,0
8,0.0042,96356.356,623505.11,100,0
9,0.0042,212345.03,623505.11,98.93617,0
0,0.0042,73111.239,623505.11,98.076923,0
1,0.0042,-8629.5183,623505.11,92.45283,0
2,0.0042,9824.0723,623505.11,100,0
3,0.0042,76048.229,623505.11,98.823529,0
4,0.0042,0,623505.11,100,0
5,0.0042,67868.568,623505.11,99.152542,0
6,0.0042,61323.797,623505.11,96.25,0
7,0.0042,45140.531,623505.11,88,0
8,0.0042,158340.4,623505.11,100,0
9,0.0042,51808.864,623505.11,99.074074,0
0,0.0042,95054.642,623505.11,92,0
1,0.0042,31251.608,623505.11,96,0
2,0.0042,42491.303,623505.11,99.065421,0
3,0.0042,50023.304,623505.11,98.701299,0
4,0.0042,28158.58,623505.11,98.648649,0
5,0.0042,23405.931,623505.11,98.412698,0
6,0.0042,49977.005,623505.11,97.435897,0
7,0.0042,47749.658,623505.11,89.090909,0
8,0.0042,118065.78,623505.11,100,0
9,0.0042,80826.609,623505.11,97.979798,0
0,0.0042,24289.573,623505.11,84.615385,0
1,0.0042,18251.432,623505.11,78.723404,0
2,0.0042,24518.328,623505.11,100,0
3,0.0042,90662.914,623505.11,98.684211,0
4,0.0042,17568.023,623505.11,97.5,0
5,0.0042,47310.843,623505.11,100,0
6,0.0042,33092.341,623505.11,98.924731,0
7,0.0042,139844.87,623505.11,96.153846,0
8,0.0042,28409.601,623505.11,99.130435,0
9,0.0042,86871.678,623505.11,100,0
0,0.0042,70210.39,623505.11,88.235294,0
1,0.0042,34300.543,623505.11,88,0
2,0.0042,35706.934,623505.11,100,0
3,0.0042,75750.123,623505.11,93.670886,0
4,0.0042,44881.36,623505.11,97.333333,0
5,0.0042,30140.705,623505.11,100,0
6,0.0042,91438.262,623505.11,100,0
7,0.0042,36566.162,623505.11,80.487805,0
8,0.0042,51965.092,623505.11,100,0
9,0.0042,130647.41,623505.11,100,0
0,0.0042,21302.492,623505.11,88.235294,0
1,0.0042,9917.7313,623505.11,94.915254,0
2,0.0042,94039.236,623505.11,99.159664,0
3,0.0042,73904.703,623505.11,98.901099,0
4,0.0042,33325.528,623505.11,95,0
5,0.0042,91837.164,623505.11,100,0
6,0.0042,55108.078,623505.11,96.202532,0
7,0.0042,58424.176,623505.11,89.090909,0
8,0.0042,59542.508,623505.11,97.368421,0
9,0.0042,161617.76,623505.11,100,0
0,0.0042,5063.0756,623505.11,92.592593,0
1,0.0042,0,623505.11,93.478261,0
2,0.0042,35860.411,623505.11,100,0
3,0.0042,131647.37,623505.11,100,0
4,0.0042,8637.8513,623505.11,98.591549,0
5,0.0042,45984.849,623505.11,99.186992,0
6,0.0042,95560.065,623505.11,97.260274,0
7,0.0042,25900.861,623505.11,96.226415,0
8,0.0042,23426.046,623505.11,98,0
9,0.0042,40079.376,623505.11,99.047619,0
0,0.0042,7374.0135,623505.11,78.04878,0
1,0.0042,13766.569,623505.11,88.461538,0
2,0.0042,33799.053,623505.11,98.165138,0
3,0.0042,76153.327,623505.11,94.117647,0
4,0.0042,22654.448,623505.11,90.789474,0
5,0.0042,107477.52,623505.11,99.166667,0
6,0.0042,135457.45,623505.11,93.243243,0
7,0.0042,19623.658,623505.11,83.928571,0
8,0.0042,35903.751,623505.11,99.082569,0
9,0.0042,94069.948,623505.11,100,0
0,0.0042,42092.294,623505.11,86.666667,0
1,0.0042,4452.1736,623505.11,93.478261,0
2,0.0042,67043.951,623505.11,99.065421,0
3,0.0042,69626.49,623505.11,97.260274,0
4,0.0042,8457.9443,623505.11,95.945946,0
5,0.0042,44345.443,623505.11,100,0
6,0.0042,125322.05,623505.11,95.3125,0
7,0.0042,14879.755,623505.11,92.592593,0
8,0.0042,15436.47,623505.11,97.916667,0
9,0.0042,56424.613,623505.11,100,0
0,0.0042,2140.8242,623505.11,96.363636,0
1,0.0042,19709.698,623505.11,92,0
2,0.0042,20963.609,623505.11,98.850575,0
3,0.0042,60756.537,623505.11,98.529412,0
4,0.0042,21727.143,623505.11,98.717949,0
5,0.0042,9846.8501,623505.11,100,0
6,0.0042,80342.334,623505.11,98.734177,0
7,0.0042,32880.863,623505.11,76.744186,0
8,0.0042,152282.39,623505.11,100,0
9,0.0042,145149.45,623505.11,100,0
0,0.0042,53482.773,623505.11,89.285714,0
1,0.0042,22122.078,623505.11,84.615385,0
2,0.0042,70271.031,623505.11,99.009901,0
3,0.0042,55778.294,623505.11,95.774648,0
4,0.0042,15556.165,623505.11,94.871795,0
5,0.0042,23915.31,623505.11,99.259259,0
6,0.0042,66260.279,623505.11,98.823529,0
7,0.0042,24716.008,623505.11,89.655172,0
8,0.0042,104535.65,623505.11,97.345133,0
9,0.0042,242176.91,623505.11,98.924731,0
0,0.0042,27513.555,623505.11,91.525424,0
1,0.0042,2914.6469,623505.11,90.566038,0
2,0.0042,50633.655,623505.11,98.989899,0
3,0.0042,89920.553,623505.11,97.590361,0
4,0.0042,56912.584,623505.11,96,0
5,0.0042,32369.028,623505.11,100,0
6,0.0042,157391.92,623505.11,98.795181,0
7,0.0042,0,623505.11,80.769231,0
8,0.0042,51859.081,623505.11,99.038462,0
9,0.0042,160600.45,623505.11,100,0
0,0.0042,49396.557,623505.11,85.185185,0
1,0.0042,16873.91,623505.11,80.769231,0
2,0.0042,36622.791,623505.11,100,0
3,0.0042,51033.451,623505.11,97.674419,0
4,0.0042,23099.684,623505.11,97.727273,0
5,0.0042,39135.581,623505.11,100,0
6,0.0042,36761.003,623505.11,100,0
7,0.0042,86643.799,623505.11,88.135593,0
8,0.0042,44725.665,623505.11,98.230088,0
9,0.0042,134676.56,623505.11,99.137931,0
0,0.0042,10495.81,623505.11,90.740741,0
1,0.0042,4152.2039,623505.11,95.238095,0
2,0.0042,80128.34,623505.11,100,0
3,0.0042,88584.123,623505.11,100,0
4,0.0042,31742.55,623505.11,94.366197,0
5,0.0042,32570.256,623505.11,99.270073,0
6,0.0042,69237.667,623505.11,94.805195,0
7,0.0042,6640.6969,623505.11,86.27451,0
8,0.0042,89797.953,623505.11,99.065421,0
9,0.0042,7011.3536,623505.11,100,0
0,0.0042,48725.821,623505.11,97.5,0
1,0.0042,0,623505.11,93.617021,0
2,0.0042,63145.866,623505.11,100,0
3,0.0042,22457.914,623505.11,100,0
4,0.0042,16470.403,623505.11,98.684211,0
5,0.0042,91209.394,623505.11,99.115044,0
6,0.0042,30323.776,623505.11,98.507463,0
7,0.0042,53533.031,623505.11,100,0
8,0.0042,47853.654,623505.11,100,0
9,0.0042,17701.357,623505.11,98.947368,0
0,0.0042,90078.932,623505.11,98.113208,0
1,0.0042,30542.367,623505.11,95.348837,0
2,0.0042,119074.64,623505.11,97.752809,0
3,0.0042,27869.706,623505.11,98.611111,0
4,0.0042,7800.1914,623505.11,91.044776,0
5,0.0042,53573.252,623505.11,100,0
6,0.0042,73925.776,623505.11,97.222222,0
7,0.0042,170.50973,623505.11,86.956522,0
8,0.0042,31023.717,623505.11,99.038462,0
9,0.0042,37712.829,623505.11,100,0
0,0.0042,89556.409,623505.11,94.117647,0
1,0.0042,44075.028,623505.11,94.117647,0
2,0.0042,58695.817,623505.11,97.752809,0
3,0.0042,18344.329,623505.11,96.153846,0
4,0.0042,6293.9194,623505.11,98.648649,0
5,0.0042,66424.548,623505.11,99.206349,0
6,0.0042,50460.359,623505.11,96.103896,0
7,0.0042,79098.796,623505.11,88.372093,0
8,0.0042,66151.349,623505.11,98.969072,0
9,0.0042,123124.15,623505.11,100,0
0,0.0042,15514.306,623505.11,88.333333,0
1,0.0042,-6127.6097,623505.11,95,0
2,0.0042,59417.297,623505.11,97.345133,0
3,0.0042,60465.064,623505.11,95.505618,0
4,0.0042,12035.308,623505.11,92.682927,0
5,0.0042,62301.06,623505.11,100,0
6,0.0042,104357.61,623505.11,96.385542,0
7,0.0042,61603.325,623505.11,90.566038,0
8,0.0042,55936.21,623505.11,100,0
9,0.0042,133335.55,623505.11,99.130435,0
0,0.0042,54391.587,623505.11,91.803279,0
1,0.0042,0,623505.11,96.551724,0
2,0.0042,55608.448,623505.11,98.290598,0
3,0.0042,72320.166,623505.11,97.777778,0
4,0.0042,70008.676,623505.11,97.468354,0
5,0.0042,30672.218,623505.11,100,0
6,0.0042,94449.065,623505.11,96.052632,0
7,0.0042,52704.863,623505.11,81.818182,0
8,0.0042,109182.7,623505.11,100,0
9,0.0042,106402.91,623505.11,98.319328,0
0,0.0042,29182.31,623505.11,95.3125,0
1,0.0042,10661.166,623505.11,93.75,0
2,0.0042,61215.226,623505.11,99.115044,0
3,0.0042,47586.412,623505.11,97.938144,0
4,0.0042,29164.392,623505.11,97.560976,0
5,0.0042,19775.098,623505.11,99.342105,0
6,0.0042,32464.091,623505.11,95.604396,0
7,0.0042,53771.397,623505.11,89.285714,0
8,0.0042,58083.72,623505.11,100,0
9,0.0042,215752.72,623505.11,100,0
0,0.0042,65620.226,623505.11,90.909091,0
1,0.0042,0,623505.11,94.545455,0
2,0.0042,68851.695,623505.11,96.969697,0
3,0.0042,122332.69,623505.11,97.435897,0
4,0.0042,24060.394,623505.11,96.052632,0
5,0.0042,81770.537,623505.11,100,0
6,0.0042,62882.055,623505.11,98.591549,0
7,0.0042,24688.292,623505.11,85.416667,0
8,0.0042,116166.66,623505.11,95.876289,0
9,0.0042,88090.279,623505.11,100,0
0,0.0042,17878.495,623505.11,83.333333,0
1,0.0042,3932.3116,623505.11,76.923077,0
2,0.0042,24229.31,623505.11,100,0
3,0.0042,103266.06,623505.11,96.774194,0
4,0.0042,13733.173,623505.11,97.894737,0
5,0.0042,63459.803,623505.11,99.363057,0
6,0.0042,104620.71,623505.11,96.470588,0
7,0.0042,9013.4422,623505.11,88.732394,0
8,0.0042,102615.86,623505.11,97.5,0
9,0.0042,119198.35,623505.11,100,0
0,0.0042,122893.71,623505.11,97.560976,0
1,0.0042,-3252.7201,623505.11,88.636364,0
2,0.0042,29782.769,623505.11,100,0
3,0.0042,41190.656,623505.11,96.103896,0
4,0.0042,6114.6158,623505.11,98.571429,0
5,0.0042,49880.455,623505.11,97.169811,0
6,0.0042,177800.21,623505.11,100,0
7,0.0042,33558.393,623505.11,96.226415,0
8,0.0042,50573.871,623505.11,97.849462,0
9,0.0042,38918.967,623505.11,100,0
0,0.0042,26656.253,623505.11,91.37931,0
1,0.0042,0,623505.11,86.666667,0
2,0.0042,63092.837,623505.11,98.058252,0
3,0.0042,104216.67,623505.11,97.222222,0
4,0.0042,36960.145,623505.11,97.297297,0
5,0.0042,19032.154,623505.11,100,0
6,0.0042,113843.44,623505.11,98.734177,0
7,0.0042,23039.236,623505.11,92.857143,0
8,0.0042,56735.031,623505.11,99.074074,0
9,0.0042,112835.26,623505.11,100,0
0,0.0042,-2657.6135,623505.11,84.210526,0
1,0.0042,30522.454,623505.11,100,0
2,0.0042,46461.756,623505.11,98.876404,0
3,0.0042,11957.438,623505.11,98.507463,0
4,0.0042,33437.08,623505.11,95.238095,0
5,0.0042,5599.5807,623505.11,100,0
6,0.0042,193975.41,623505.11,98.507463,0
7,0.0042,-603.34024,623505.11,86.666667,0
8,0.0042,86168.288,623505.11,100,0
9,0.0042,231923.26,623505.11,100,0
0,0.0042,9787.9241,623505.11,92.45283,0
1,0.0042,-1009.9505,623505.11,88.461538,0
2,0.0042,59937.029,623505.11,98.979592,0
3,0.0042,91565.43,623505.11,97.5,0
4,0.0042,6522.8951,623505.11,94.366197,0
5,0.0042,25289.896,623505.11,99.280576,0
6,0.0042,119895.21,623505.11,97.101449,0
7,0.0042,0,623505.11,83.333333,0
8,0.0042,36921.517,623505.11,99,0
9,0.0042,177958.49,623505.11,98.198198,0
0,0.0042,20128.147,623505.11,90.566038,0
1,0.0042,29811.072,623505.11,90.740741,0
2,0.0042,47529.275,623505.11,97.674419,0
3,0.0042,65339.102,623505.11,98.734177,0
4,0.0042,12953.183,623505.11,95.522388,0
5,0.0042,45382.89,623505.11,99.122807,0
6,0.0042,117322.3,623505.11,93.846154,0
7,0.0042,32401.602,623505.11,89.74359,0
8,0.0042,80715.947,623505.11,96.551724,0
9,0.0042,68426.111,623505.11,98.969072,0
0,0.0042,121275.41,623505.11,89.655172,0
1,0.0042,24009.248,623505.11,92.857143,0
2,0.0042,55992.764,623505.11,99.082569,0
3,0.0042,78759.614,623505.11,97.727273,0
4,0.0042,41652.566,623505.11,98.765432,0
5,0.0042,37545.245,623505.11,100,0
6,0.0042,64457.293,623505.11,97.647059,0
7,0.0042,50562.955,623505.11,89.090909,0
8,0.0042,76980.957,623505.11,99.130435,0
9,0.0042,105901.66,623505.11,99.173554,0
0,0.0042,-2153.1631,623505.11,94.545455,0
1,0.0042,30488.453,623505.11,94.545455,0
2,0.0042,86673.558,623505.11,100,0
3,0.0042,131122.36,623505.11,96.629213,0
4,0.0042,31484.588,623505.11,96.153846,0
5,0.0042,47708.161,623505.11,100,0
6,0.0042,53636.472,623505.11,100,0
7,0.0042,-7003.726,623505.11,77.777778,0
8,0.0042,155725.87,623505.11,98.913043,0
9,0.0042,146289.17,623505.11,100,0
0,0.0042,154742.95,623505.11,80,0
1,0.0042,0,623505.11,84.615385,0
2,0.0042,64500.328,623505.11,97.894737,0
3,0.0042,99440.35,623505.11,92.647059,0
4,0.0042,22689.58,623505.11,97.222222,0
5,0.0042,26643.044,623505.11,99.236641,0
6,0.0042,49434.618,623505.11,100,0
7,0.0042,10064.302,623505.11,95.652174,0
8,0.0042,34701.364,623505.11,99.137931,0
9,0.0042,37501.172,623505.11,99.019608,0
0,0.0042,-1963.0259,623505.11,89.795918,0
1,0.0042,0,623505.11,91.304348,0
2,0.0042,15520.877,623505.11,99.009901,0
3,0.0042,200127.67,623505.11,97.183099,0
4,0.0042,15630.225,623505.11,97.297297,0
5,0.0042,47869.64,623505.11,100,0
6,0.0042,80580.54,623505.11,98.648649,0
7,0.0042,0,623505.11,83.333333,0
8,0.0042,93202.492,623505.11,100,0
9,0.0042,32216.72,623505.11,97.916667,0
0,0.0042,54444.019,623505.11,84,0
1,0.0042,-7287.3341,623505.11,87.5,0
2,0.0042,2844.7628,623505.11,100,0
3,0.0042,98055.814,623505.11,96,0
4,0.0042,119029.09,623505.11,98.630137,0
5,0.0042,85986.434,623505.11,100,0
6,0.0042,90459.244,623505.11,97.260274,0
7,0.0042,85573.627,623505.11,94.736842,0
8,0.0042,89429.861,623505.11,99.082569,0
9,0.0042,134917.62,623505.11,97.916667,0
0,0.0042,9264.574,623505.11,96.226415,0
1,0.0042,-200.46992,623505.11,88,0
2,0.0042,33819.275,623505.11,98.979592,0
3,0.0042,212018.89,623505.11,98.701299,0
4,0.0042,15294.9,623505.11,95.774648,0
5,0.0042,101041.42,623505.11,100,0
6,0.0042,60708.018,623505.11,98.701299,0
7,0.0042,77292.608,623505.11,87.234043,0
8,0.0042,81300.575,623505.11,98.095238,0
9,0.0042,59095.667,623505.11,99.065421,0
0,0.0045,42391.516,581938.1,80.357143,0
1,0.0045,54710.501,581938.1,92.156863,0
2,0.0045,91235.784,581938.1,97.029703,0
3,0.0045,77036.109,581938.1,94.444444,0
4,0.0045,22289.412,581938.1,95.890411,0
5,0.0045,38616.546,581938.1,99.315068,0
6,0.0045,119097.04,581938.1,97.560976,0
7,0.0045,63039.204,581938.1,80.769231,0
8,0.0045,78480.23,581938.1,99.090909,0
9,0.0045,95752.815,581938.1,99.090909,0
0,0.0045,36953.178,581938.1,85.454545,0
1,0.0045,-272.89376,581938.1,83.018868,0
2,0.0045,53587.734,581938.1,98.148148,0
3,0.0045,117364.72,581938.1,95.180723,0
4,0.0045,37030.203,581938.1,96.385542,0
5,0.0045,41382.593,581938.1,99.333333,0
6,0.0045,60353.925,581938.1,97.087379,0
7,0.0045,92552.371,581938.1,88.461538,0
8,0.0045,69511.602,581938.1,100,0
9,0.0045,165641.34,581938.1,100,0
0,0.0045,102650.3,581938.1,91.22807,0
1,0.0045,-1390.4057,581938.1,88.372093,0
2,0.0045,121233.22,581938.1,98.969072,0
3,0.0045,55898.257,581938.1,100,0
4,0.0045,383.56019,581938.1,98.611111,0
5,0.0045,12927.107,581938.1,100,0
6,0.0045,55870.054,581938.1,96.202532,0
7,0.0045,51253.231,581938.1,84.313725,0
8,0.0045,83585.098,581938.1,98.198198,0
9,0.0045,60180.876,581938.1,100,0
0,0.0045,15423.398,581938.1,76.086957,0
1,0.0045,4471.6245,581938.1,83.333333,0
2,0.0045,53970.704,581938.1,99.107143,0
3,0.0045,59845.451,581938.1,98.630137,0
4,0.0045,23928.856,581938.1,97.560976,0
5,0.0045,59086.427,581938.1,100,0
6,0.0045,108553.57,581938.1,96.428571,0
7,0.0045,76146.297,581938.1,87.037037,0
8,0.0045,56071.892,581938.1,99.159664,0
9,0.0045,155911.01,581938.1,98.901099,0
0,0.0045,42556.289,581938.1,95.833333,0
1,0.0045,0,581938.1,90.909091,0
2,0.0045,46395.882,581938.1,98.93617,0
3,0.0045,244968.38,581938.1,100,0
4,0.0045,40057.507,581938.1,95.522388,0
5,0.0045,67960.473,581938.1,100,0
6,0.0045,92265.705,581938.1,97.368421,0
7,0.0045,33074.388,581938.1,91.666667,0
8,0.0045,81465.447,581938.1,100,0
9,0.0045,55921.088,581938.1,98.863636,0
0,0.0045,28237.814,581938.1,75.555556,0
1,0.0045,19567.359,581938.1,82,0
2,0.0045,20333.28,581938.1,99.074074,0
3,0.0045,66459.702,581938.1,92.592593,0
4,0.0045,42535.959,581938.1,98.765432,0
5,0.0045,45829.752,581938.1,98.496241,0
6,0.0045,43856.392,581938.1,96.296296,0
7,0.0045,54269.147,581938.1,89.285714,0
8,0.0045,159213.18,581938.1,99.019608,0
9,0.0045,112832.87,581938.1,100,0
0,0.0045,21900.016,581938.1,91.525424,0
1,0.0045,0,581938.1,88.52459,0
2,0.0045,54470.048,581938.1,99.145299,0
3,0.0045,61827.589,581938.1,97.894737,0
4,0.0045,30826.832,581938.1,96.590909,0
5,0.0045,41635.46,581938.1,99.224806,0
6,0.0045,95873.491,581938.1,96.296296,0
7,0.0045,8901.7814,581938.1,90.769231,0
8,0.0045,164652.65,581938.1,99.056604,0
9,0.0045,143987.24,581938.1,100,0
0,0.0045,14026.84,581938.1,95.744681,0
1,0.0045,-3287.4377,581938.1,93.478261,0
2,0.0045,49793.8,581938.1,97.802198,0
3,0.0045,53693.716,581938.1,97.058824,0
4,0.0045,27565.676,581938.1,97.333333,0
5,0.0045,36087.295,581938.1,100,0
6,0.0045,42742.185,581938.1,97.333333,0
7,0.0045,0,581938.1,85.106383,0
8,0.0045,150964.94,581938.1,100,0
9,0.0045,138004.79,581938.1,100,0
0,0.0045,19371.844,581938.1,77.966102,0
1,0.0045,12762.535,581938.1,86.764706,0
2,0.0045,39483.851,581938.1,98.484848,0
3,0.0045,60460.799,581938.1,95.283019,0
4,0.0045,52115.443,581938.1,91.666667,0
5,0.0045,162067.89,581938.1,100,0
6,0.0045,71630.684,581938.1,93.902439,0
7,0.0045,81877.308,581938.1,85,0
8,0.0045,96467.501,581938.1,99.166667,0
9,0.0045,125074.18,581938.1,97.727273,0
0,0.0045,31024.902,581938.1,70.967742,0
1,0.0045,6148.4381,581938.1,91.525424,0
2,0.0045,23322.644,581938.1,99.193548,0
3,0.0045,106592.89,581938.1,96.808511,0
4,0.0045,19970.035,581938.1,95.348837,0
5,0.0045,25839.438,581938.1,100,0
6,0.0045,116294.71,581938.1,97.802198,0
7,0.0045,63621.158,581938.1,85.714286,0
8,0.0045,95143.545,581938.1,100,0
9,0.0045,110484.51,581938.1,100,0
0,0.0045,38473.256,581938.1,81.481481,0
1,0.0045,7157.7578,581938.1,87.234043,0
2,0.0045,29913.514,581938.1,95.726496,0
3,0.0045,71763.195,581938.1,93.82716,0
4,0.0045,42002.035,581938.1,95.348837,0
5,0.0045,43590.129,581938.1,100,0
6,0.0045,68154.338,581938.1,96.774194,0
7,0.0045,86860.192,581938.1,79.032258,0
8,0.0045,102729.22,581938.1,97.709924,0
9,0.0045,72702.368,581938.1,100,0
0,0.0045,42771.071,581938.1,87.272727,0
1,0.0045,-641.23045,581938.1,81.25,0
2,0.0045,71405.438,581938.1,98.979592,0
3,0.0045,45284.421,581938.1,89.855072,0
4,0.0045,45625.903,581938.1,100,0
5,0.0045,44253.755,581938.1,99.319728,0
6,0.0045,36708.023,581938.1,97.777778,0
7,0.0045,149945.1,581938.1,97.826087,0
8,0.0045,28444.069,581938.1,99.090909,0
9,0.0045,221382.31,581938.1,99.019608,0
0,0.0045,20112.902,581938.1,84,0
1,0.0045,0,581938.1,91.836735,0
2,0.0045,45924.049,581938.1,96.774194,0
3,0.0045,108196.4,581938.1,98.75,0
4,0.0045,10375.129,581938.1,98.630137,0
5,0.0045,90806.294,581938.1,100,0
6,0.0045,114238.27,581938.1,100,0
7,0.0045,29522.835,581938.1,88.372093,0
8,0.0045,12525.365,581938.1,98.113208,0
9,0.0045,34498.269,581938.1,100,0
0,0.0045,12066.934,581938.1,73.333333,0
1,0.0045,59953.298,581938.1,79.032258,0
2,0.0045,34693.406,581938.1,96.850394,0
3,0.0045,43037.957,581938.1,97.674419,0
4,0.0045,29772.747,581938.1,95.698925,0
5,0.0045,106123.87,581938.1,100,0
6,0.0045,85131.887,581938.1,95.652174,0
7,0.0045,116423.81,581938.1,98.360656,0
8,0.0045,11279.623,581938.1,98.387097,0
9,0.0045,142807.14,581938.1,99.090909,0
0,0.0045,0,581938.1,94.642857,0
1,0.0045,37123.497,581938.1,94.915254,0
2,0.0045,54225.643,581938.1,100,0
3,0.0045,115098.11,581938.1,98.75,0
4,0.0045,18730.41,581938.1,96.470588,0
5,0.0045,35593.103,581938.1,99.259259,0
6,0.0045,104131.09,581938.1,96.153846,0
7,0.0045,57557.928,581938.1,86,0
8,0.0045,124977.58,581938.1,95.959596,0
9,0.0045,120218.7,581938.1,99.047619,0
0,0.0045,143573.25,581938.1,86.792453,0
1,0.0045,-4845.2912,581938.1,83.673469,0
2,0.0045,38773.98,581938.1,100,0
3,0.0045,61679.523,581938.1,89.74359,0
4,0.0045,9984.766,581938.1,95.061728,0
5,0.0045,26157.291,581938.1,99.270073,0
6,0.0045,65924.311,581938.1,96.590909,0
7,0.0045,86108.412,581938.1,92.307692,0
8,0.0045,102271.03,581938.1,99.122807,0
9,0.0045,121554.62,581938.1,100,0
0,0.0045,36988.409,581938.1,89.090909,0
1,0.0045,7795.8026,581938.1,86.792453,0
2,0.0045,77149.8,581938.1,100,0
3,0.0045,44097.292,581938.1,97.647059,0
4,0.0045,6664.5781,581938.1,98.75,0
5,0.0045,30693.305,581938.1,100,0
